State_FIPS,time_m,cpi
48,-163.0,0.11785801
48,-162.0,0.12479083
48,-161.0,0.12731186
48,-160.0,0.12857237
48,-159.0,0.1310934
48,-158.0,0.13424468
48,-157.0,0.1355052
48,-156.0,0.1355052
48,-155.0,0.1355052
48,-154.0,0.13802622
48,-153.0,0.13802622
48,-152.0,0.13802622
48,-151.0,0.13865647
48,-150.0,0.13991699
48,-149.0,0.14180776
48,-148.0,0.14495905
48,-147.0,0.14495905
48,-146.0,0.14558929
48,-145.0,0.14748007
48,-144.0,0.14937085
48,-141.0,0.15000111
48,-138.0,0.15378264
48,-135.0,0.15378264
48,-132.0,0.15126161
48,-129.0,0.15063137
48,-126.0,0.14937085
48,-123.0,0.14937085
48,-120.0,0.14811033
48,-117.0,0.14874059
48,-114.0,0.15189187
48,-111.0,0.15504315
48,-108.0,0.1600852
48,-105.0,0.16260624
48,-102.0,0.1632365
48,-99.0,0.16512726
48,-96.0,0.16701803
48,-93.0,0.16638777
48,-90.0,0.16827855
48,-87.0,0.16827855
48,-84.0,0.16764829
48,-81.0,0.16764829
48,-80.0,0.16827855
48,-79.0,0.1689088
48,-78.0,0.1689088
48,-77.0,0.16953906
48,-76.0,0.16953906
48,-75.0,0.17016931
48,-74.0,0.16953906
48,-72.0,0.16953906
48,-69.0,0.1689088
48,-68.0,0.16953906
48,-67.0,0.16953906
48,-66.0,0.16953906
48,-65.0,0.16953906
48,-64.0,0.1689088
48,-63.0,0.1689088
48,-62.0,0.1689088
48,-60.0,0.16827855
48,-57.0,0.16827855
48,-56.0,0.16827855
48,-55.0,0.16827855
48,-54.0,0.1689088
48,-53.0,0.1689088
48,-52.0,0.16953906
48,-51.0,0.16953906
48,-50.0,0.16953906
48,-48.0,0.1689088
48,-45.0,0.16953906
48,-44.0,0.17016931
48,-43.0,0.17142983
48,-42.0,0.17269035
48,-41.0,0.17206009
48,-40.0,0.17269035
48,-39.0,0.17332059
48,-38.0,0.17332059
48,-36.0,0.17395085
48,-33.0,0.17584163
48,-32.0,0.17647187
48,-31.0,0.17710213
48,-30.0,0.17836265
48,-29.0,0.17836265
48,-28.0,0.17836265
48,-27.0,0.17836265
48,-26.0,0.17899291
48,-24.0,0.18025342
48,-21.0,0.1821442
48,-20.0,0.1821442
48,-19.0,0.1821442
48,-18.0,0.18277445
48,-17.0,0.1821442
48,-16.0,0.1821442
48,-15.0,0.1821442
48,-14.0,0.18277445
48,-13.0,0.1821442
48,-12.0,0.18277445
48,-9.0,0.18277445
48,-7.0,0.1834047
48,-6.0,0.18403496
48,-5.0,0.18403496
48,-4.0,0.18466522
48,-3.0,0.18529548
48,-2.0,0.18529548
48,-1.0,0.18529548
48,0.0,0.18466522
48,3.0,0.18592574
48,4.0,0.18592574
48,5.0,0.186556
48,6.0,0.186556
48,7.0,0.186556
48,8.0,0.186556
48,9.0,0.1878165
48,10.0,0.1878165
48,12.0,0.1878165
48,15.0,0.1878165
48,16.0,0.1878165
48,17.0,0.1878165
48,18.0,0.18907702
48,19.0,0.18844676
48,20.0,0.18907702
48,21.0,0.18907702
48,22.0,0.18907702
48,24.0,0.18907702
48,27.0,0.19033752
48,28.0,0.19033752
48,29.0,0.19033752
48,30.0,0.19096778
48,31.0,0.19096778
48,32.0,0.19159804
48,33.0,0.19159804
48,34.0,0.19159804
48,35.0,0.19159804
48,36.0,0.19159804
48,37.0,0.19159804
48,38.0,0.1922283
48,39.0,0.1922283
48,40.0,0.1922283
48,41.0,0.19285856
48,42.0,0.19348882
48,43.0,0.19348882
48,44.0,0.19348882
48,45.0,0.19411907
48,46.0,0.19411907
48,47.0,0.19474933
48,48.0,0.19474933
48,49.0,0.19474933
48,50.0,0.19474933
48,51.0,0.19474933
48,52.0,0.19474933
48,53.0,0.19537959
48,54.0,0.19600983
48,55.0,0.19537959
48,56.0,0.19600983
48,57.0,0.19600983
48,58.0,0.1966401
48,59.0,0.1966401
48,60.0,0.1966401
48,61.0,0.1966401
48,62.0,0.19727035
48,63.0,0.19790062
48,64.0,0.19790062
48,65.0,0.19916111
48,66.0,0.19916111
48,67.0,0.19916111
48,68.0,0.19916111
48,69.0,0.19979139
48,70.0,0.19979139
48,71.0,0.20042163
48,72.0,0.20042163
48,73.0,0.20168215
48,74.0,0.20231241
48,75.0,0.20357293
48,76.0,0.20357293
48,77.0,0.20420317
48,78.0,0.20483345
48,79.0,0.20609394
48,80.0,0.20609394
48,81.0,0.20735446
48,82.0,0.20735446
48,83.0,0.20735446
48,84.0,0.20735446
48,85.0,0.20735446
48,86.0,0.20798472
48,87.0,0.20861498
48,88.0,0.20924523
48,89.0,0.20987548
48,90.0,0.21050575
48,91.0,0.211136
48,92.0,0.21176624
48,93.0,0.21239652
48,96.0,0.21491754
48,97.0,0.2155478
48,98.0,0.21617806
48,99.0,0.2168083
48,100.0,0.21743858
48,101.0,0.21869907
48,102.0,0.21995959
48,103.0,0.22058986
48,104.0,0.2212201
48,105.0,0.22248062
48,106.0,0.22311088
48,107.0,0.22374113
48,108.0,0.2243714
48,109.0,0.2256319
48,110.0,0.22752269
48,111.0,0.22878319
48,112.0,0.22941345
48,113.0,0.23067395
48,114.0,0.23193447
48,115.0,0.23319499
48,116.0,0.23382524
48,117.0,0.23508576
48,118.0,0.23634627
48,119.0,0.23760678
48,120.0,0.23823702
48,123.0,0.24264884
48,124.0,0.2432791
48,125.0,0.2445396
48,126.0,0.24580012
48,127.0,0.24580012
48,128.0,0.24706064
48,129.0,0.24832116
48,130.0,0.24958166
48,131.0,0.25084215
48,132.0,0.25084215
48,133.0,0.25147244
48,134.0,0.25210267
48,135.0,0.25273296
48,136.0,0.25399345
48,137.0,0.25588423
48,138.0,0.2565145
48,139.0,0.25714475
48,140.0,0.25714475
48,141.0,0.25777498
48,142.0,0.25777498
48,143.0,0.2590355
48,144.0,0.2590355
48,145.0,0.26029602
48,146.0,0.26092628
48,147.0,0.26155654
48,148.0,0.2621868
48,149.0,0.26281705
48,150.0,0.26407757
48,151.0,0.2647078
48,152.0,0.2653381
48,153.0,0.2665986
48,154.0,0.26722884
48,155.0,0.2678591
48,156.0,0.26848936
48,157.0,0.2703801
48,158.0,0.27290115
48,159.0,0.27479193
48,160.0,0.2766827
48,161.0,0.27857345
48,162.0,0.27920374
48,165.0,0.2873971
48,168.0,0.29369962
48,171.0,0.30252323
48,174.0,0.31134683
48,177.0,0.32206118
48,180.0,0.32836375
49,-216.0,0.09895031
49,-213.0,0.10147133
49,-210.0,0.103362106
49,-207.0,0.10525288
49,-204.0,0.10651338
49,-201.0,0.10966467
49,-200.0,0.11029493
49,-199.0,0.11029493
49,-198.0,0.10966467
49,-197.0,0.10903441
49,-196.0,0.10966467
49,-195.0,0.10966467
49,-194.0,0.10966467
49,-193.0,0.10966467
49,-192.0,0.10966467
49,-191.0,0.10966467
49,-190.0,0.10966467
49,-189.0,0.11029493
49,-188.0,0.11029493
49,-187.0,0.11092518
49,-186.0,0.11155544
49,-185.0,0.11155544
49,-184.0,0.11155544
49,-183.0,0.11155544
49,-182.0,0.11155544
49,-181.0,0.1121857
49,-180.0,0.1121857
49,-179.0,0.1121857
49,-178.0,0.1121857
49,-177.0,0.1121857
49,-176.0,0.11281595
49,-175.0,0.114076465
49,-174.0,0.114076465
49,-173.0,0.114076465
49,-172.0,0.114076465
49,-171.0,0.114076465
49,-170.0,0.114076465
49,-169.0,0.114706725
49,-168.0,0.114706725
49,-167.0,0.114076465
49,-166.0,0.11533698
49,-165.0,0.11596724
49,-164.0,0.116597496
49,-163.0,0.11785801
49,-162.0,0.12479083
49,-161.0,0.12731186
49,-160.0,0.12857237
49,-159.0,0.1310934
49,-158.0,0.13424468
49,-157.0,0.1355052
49,-156.0,0.1355052
49,-155.0,0.1355052
49,-154.0,0.13802622
49,-153.0,0.13802622
49,-152.0,0.13802622
49,-151.0,0.13865647
49,-150.0,0.13991699
49,-149.0,0.14180776
49,-148.0,0.14495905
49,-147.0,0.14495905
49,-146.0,0.14558929
49,-145.0,0.14748007
49,-144.0,0.14937085
49,-141.0,0.15000111
49,-138.0,0.15378264
49,-135.0,0.15378264
49,-132.0,0.15126161
49,-129.0,0.15063137
49,-126.0,0.14937085
49,-123.0,0.14937085
49,-120.0,0.14811033
49,-117.0,0.14874059
49,-114.0,0.15189187
49,-111.0,0.15504315
49,-108.0,0.1600852
49,-105.0,0.16260624
49,-102.0,0.1632365
49,-99.0,0.16512726
49,-96.0,0.16701803
49,-93.0,0.16638777
49,-90.0,0.16827855
49,-87.0,0.16827855
49,-84.0,0.16764829
49,-81.0,0.16764829
49,-80.0,0.16827855
49,-79.0,0.1689088
49,-78.0,0.1689088
49,-77.0,0.16953906
49,-76.0,0.16953906
49,-75.0,0.17016931
49,-74.0,0.16953906
49,-72.0,0.16953906
49,-69.0,0.1689088
49,-68.0,0.16953906
49,-67.0,0.16953906
49,-66.0,0.16953906
49,-65.0,0.16953906
49,-64.0,0.1689088
49,-63.0,0.1689088
49,-62.0,0.1689088
49,-60.0,0.16827855
49,-57.0,0.16827855
49,-56.0,0.16827855
49,-55.0,0.16827855
49,-54.0,0.1689088
49,-53.0,0.1689088
49,-52.0,0.16953906
49,-51.0,0.16953906
49,-50.0,0.16953906
49,-48.0,0.1689088
49,-45.0,0.16953906
49,-44.0,0.17016931
49,-43.0,0.17142983
49,-42.0,0.17269035
49,-41.0,0.17206009
49,-40.0,0.17269035
49,-39.0,0.17332059
49,-38.0,0.17332059
49,-36.0,0.17395085
49,-33.0,0.17584163
49,-32.0,0.17647187
49,-31.0,0.17710213
49,-30.0,0.17836265
49,-29.0,0.17836265
49,-28.0,0.17836265
49,-27.0,0.17836265
49,-26.0,0.17899291
49,-24.0,0.18025342
49,-21.0,0.1821442
49,-20.0,0.1821442
49,-19.0,0.1821442
49,-18.0,0.18277445
49,-17.0,0.1821442
49,-16.0,0.1821442
49,-15.0,0.1821442
49,-14.0,0.18277445
49,-13.0,0.1821442
49,-12.0,0.18277445
49,-9.0,0.18277445
49,-7.0,0.1834047
49,-6.0,0.18403496
49,-5.0,0.18403496
49,-4.0,0.18466522
49,-3.0,0.18529548
49,-2.0,0.18529548
49,-1.0,0.18529548
49,0.0,0.18466522
49,3.0,0.18592574
49,4.0,0.18592574
49,5.0,0.186556
49,6.0,0.186556
49,7.0,0.186556
49,8.0,0.186556
49,9.0,0.1878165
49,10.0,0.1878165
49,12.0,0.1878165
49,15.0,0.1878165
49,16.0,0.1878165
49,17.0,0.1878165
49,18.0,0.18907702
49,19.0,0.18844676
49,20.0,0.18907702
49,21.0,0.18907702
49,22.0,0.18907702
49,24.0,0.18907702
49,27.0,0.19033752
49,28.0,0.19033752
49,29.0,0.19033752
49,30.0,0.19096778
49,31.0,0.19096778
49,32.0,0.19159804
49,33.0,0.19159804
49,34.0,0.19159804
49,35.0,0.19159804
49,36.0,0.19159804
49,37.0,0.19159804
49,38.0,0.1922283
49,39.0,0.1922283
49,40.0,0.1922283
49,41.0,0.19285856
49,42.0,0.19348882
49,43.0,0.19348882
49,44.0,0.19348882
49,45.0,0.19411907
49,46.0,0.19411907
49,47.0,0.19474933
49,48.0,0.19474933
49,49.0,0.19474933
49,50.0,0.19474933
49,51.0,0.19474933
49,52.0,0.19474933
49,53.0,0.19537959
49,54.0,0.19600983
49,55.0,0.19537959
49,56.0,0.19600983
49,57.0,0.19600983
49,58.0,0.1966401
49,59.0,0.1966401
49,60.0,0.1966401
49,61.0,0.1966401
49,62.0,0.19727035
49,63.0,0.19790062
49,64.0,0.19790062
49,65.0,0.19916111
49,66.0,0.19916111
49,67.0,0.19916111
49,68.0,0.19916111
49,69.0,0.19979139
49,70.0,0.19979139
49,71.0,0.20042163
49,72.0,0.20042163
49,73.0,0.20168215
49,74.0,0.20231241
49,75.0,0.20357293
49,76.0,0.20357293
49,77.0,0.20420317
49,78.0,0.20483345
49,79.0,0.20609394
49,80.0,0.20609394
49,81.0,0.20735446
49,82.0,0.20735446
49,83.0,0.20735446
49,84.0,0.20735446
49,85.0,0.20735446
49,86.0,0.20798472
49,87.0,0.20861498
49,88.0,0.20924523
49,89.0,0.20987548
49,90.0,0.21050575
49,91.0,0.211136
49,92.0,0.21176624
49,93.0,0.21239652
49,96.0,0.21491754
49,97.0,0.2155478
49,98.0,0.21617806
49,99.0,0.2168083
49,100.0,0.21743858
49,101.0,0.21869907
49,102.0,0.21995959
49,103.0,0.22058986
49,104.0,0.2212201
49,105.0,0.22248062
49,106.0,0.22311088
49,107.0,0.22374113
49,108.0,0.2243714
49,109.0,0.2256319
49,110.0,0.22752269
49,111.0,0.22878319
49,112.0,0.22941345
49,113.0,0.23067395
49,114.0,0.23193447
49,115.0,0.23319499
49,116.0,0.23382524
49,117.0,0.23508576
49,118.0,0.23634627
49,119.0,0.23760678
49,120.0,0.23823702
49,123.0,0.24264884
49,124.0,0.2432791
49,125.0,0.2445396
49,126.0,0.24580012
49,127.0,0.24580012
49,128.0,0.24706064
49,129.0,0.24832116
49,130.0,0.24958166
49,131.0,0.25084215
49,132.0,0.25084215
49,133.0,0.25147244
49,134.0,0.25210267
49,135.0,0.25273296
49,136.0,0.25399345
49,137.0,0.25588423
49,138.0,0.2565145
49,139.0,0.25714475
49,140.0,0.25714475
49,141.0,0.25777498
49,142.0,0.25777498
49,143.0,0.2590355
49,144.0,0.2590355
49,145.0,0.26029602
49,146.0,0.26092628
49,147.0,0.26155654
49,148.0,0.2621868
49,149.0,0.26281705
49,150.0,0.26407757
49,151.0,0.2647078
49,152.0,0.2653381
49,153.0,0.2665986
49,154.0,0.26722884
49,155.0,0.2678591
49,156.0,0.26848936
49,157.0,0.2703801
49,158.0,0.27290115
49,159.0,0.27479193
49,160.0,0.2766827
49,161.0,0.27857345
49,162.0,0.27920374
49,165.0,0.2873971
49,168.0,0.29369962
49,171.0,0.30252323
49,174.0,0.31134683
49,177.0,0.32206118
49,180.0,0.32836375
50,-216.0,0.09895031
50,-213.0,0.10147133
50,-210.0,0.103362106
50,-207.0,0.10525288
50,-204.0,0.10651338
50,-201.0,0.10966467
50,-200.0,0.11029493
50,-199.0,0.11029493
50,-198.0,0.10966467
50,-197.0,0.10903441
50,-196.0,0.10966467
50,-195.0,0.10966467
50,-194.0,0.10966467
50,-193.0,0.10966467
50,-192.0,0.10966467
50,-191.0,0.10966467
50,-190.0,0.10966467
50,-189.0,0.11029493
50,-188.0,0.11029493
50,-187.0,0.11092518
50,-186.0,0.11155544
50,-185.0,0.11155544
50,-184.0,0.11155544
50,-183.0,0.11155544
50,-182.0,0.11155544
50,-181.0,0.1121857
50,-180.0,0.1121857
50,-179.0,0.1121857
50,-178.0,0.1121857
50,-177.0,0.1121857
50,-176.0,0.11281595
50,-175.0,0.114076465
50,-174.0,0.114076465
50,-173.0,0.114076465
50,-172.0,0.114076465
50,-171.0,0.114076465
50,-170.0,0.114076465
50,-169.0,0.114706725
50,-168.0,0.114706725
50,-167.0,0.114076465
50,-166.0,0.11533698
50,-165.0,0.11596724
50,-164.0,0.116597496
50,-163.0,0.11785801
50,-162.0,0.12479083
50,-161.0,0.12731186
50,-160.0,0.12857237
50,-159.0,0.1310934
50,-158.0,0.13424468
50,-157.0,0.1355052
50,-156.0,0.1355052
50,-155.0,0.1355052
50,-154.0,0.13802622
50,-153.0,0.13802622
50,-152.0,0.13802622
50,-151.0,0.13865647
50,-150.0,0.13991699
50,-149.0,0.14180776
50,-148.0,0.14495905
50,-147.0,0.14495905
50,-146.0,0.14558929
50,-145.0,0.14748007
50,-144.0,0.14937085
50,-141.0,0.15000111
50,-138.0,0.15378264
50,-135.0,0.15378264
50,-132.0,0.15126161
50,-129.0,0.15063137
50,-126.0,0.14937085
50,-123.0,0.14937085
50,-120.0,0.14811033
50,-117.0,0.14874059
50,-114.0,0.15189187
50,-111.0,0.15504315
50,-108.0,0.1600852
50,-105.0,0.16260624
50,-102.0,0.1632365
50,-99.0,0.16512726
50,-96.0,0.16701803
50,-93.0,0.16638777
50,-90.0,0.16827855
50,-87.0,0.16827855
50,-84.0,0.16764829
50,-81.0,0.16764829
50,-80.0,0.16827855
50,-79.0,0.1689088
50,-78.0,0.1689088
50,-77.0,0.16953906
50,-76.0,0.16953906
50,-75.0,0.17016931
50,-74.0,0.16953906
50,-72.0,0.16953906
50,-69.0,0.1689088
50,-68.0,0.16953906
50,-67.0,0.16953906
50,-66.0,0.16953906
50,-65.0,0.16953906
50,-64.0,0.1689088
50,-63.0,0.1689088
50,-62.0,0.1689088
50,-60.0,0.16827855
50,-57.0,0.16827855
50,-56.0,0.16827855
50,-55.0,0.16827855
50,-54.0,0.1689088
50,-53.0,0.1689088
50,-52.0,0.16953906
50,-51.0,0.16953906
50,-50.0,0.16953906
50,-48.0,0.1689088
50,-45.0,0.16953906
50,-44.0,0.17016931
50,-43.0,0.17142983
50,-42.0,0.17269035
50,-41.0,0.17206009
50,-40.0,0.17269035
50,-39.0,0.17332059
50,-38.0,0.17332059
50,-36.0,0.17395085
50,-33.0,0.17584163
50,-32.0,0.17647187
50,-31.0,0.17710213
50,-30.0,0.17836265
50,-29.0,0.17836265
50,-28.0,0.17836265
50,-27.0,0.17836265
50,-26.0,0.17899291
50,-24.0,0.18025342
50,-21.0,0.1821442
50,-20.0,0.1821442
50,-19.0,0.1821442
50,-18.0,0.18277445
50,-17.0,0.1821442
50,-16.0,0.1821442
50,-15.0,0.1821442
50,-14.0,0.18277445
50,-13.0,0.1821442
50,-12.0,0.18277445
50,-9.0,0.18277445
50,-7.0,0.1834047
50,-6.0,0.18403496
50,-5.0,0.18403496
50,-4.0,0.18466522
50,-3.0,0.18529548
50,-2.0,0.18529548
50,-1.0,0.18529548
50,0.0,0.18466522
50,3.0,0.18592574
50,4.0,0.18592574
50,5.0,0.186556
50,6.0,0.186556
50,7.0,0.186556
50,8.0,0.186556
50,9.0,0.1878165
50,10.0,0.1878165
50,12.0,0.1878165
50,15.0,0.1878165
50,16.0,0.1878165
50,17.0,0.1878165
50,18.0,0.18907702
50,19.0,0.18844676
50,20.0,0.18907702
50,21.0,0.18907702
50,22.0,0.18907702
50,24.0,0.18907702
50,27.0,0.19033752
50,28.0,0.19033752
50,29.0,0.19033752
50,30.0,0.19096778
50,31.0,0.19096778
50,32.0,0.19159804
50,33.0,0.19159804
50,34.0,0.19159804
50,35.0,0.19159804
50,36.0,0.19159804
50,37.0,0.19159804
50,38.0,0.1922283
50,39.0,0.1922283
50,40.0,0.1922283
50,41.0,0.19285856
50,42.0,0.19348882
50,43.0,0.19348882
50,44.0,0.19348882
50,45.0,0.19411907
50,46.0,0.19411907
50,47.0,0.19474933
50,48.0,0.19474933
50,49.0,0.19474933
50,50.0,0.19474933
50,51.0,0.19474933
50,52.0,0.19474933
50,53.0,0.19537959
50,54.0,0.19600983
50,55.0,0.19537959
50,56.0,0.19600983
50,57.0,0.19600983
50,58.0,0.1966401
50,59.0,0.1966401
50,60.0,0.1966401
50,61.0,0.1966401
50,62.0,0.19727035
50,63.0,0.19790062
50,64.0,0.19790062
50,65.0,0.19916111
50,66.0,0.19916111
50,67.0,0.19916111
50,68.0,0.19916111
50,69.0,0.19979139
50,70.0,0.19979139
50,71.0,0.20042163
50,72.0,0.20042163
50,73.0,0.20168215
50,74.0,0.20231241
50,75.0,0.20357293
50,76.0,0.20357293
50,77.0,0.20420317
50,78.0,0.20483345
50,79.0,0.20609394
50,80.0,0.20609394
50,81.0,0.20735446
50,82.0,0.20735446
50,83.0,0.20735446
50,84.0,0.20735446
50,85.0,0.20735446
50,86.0,0.20798472
50,87.0,0.20861498
50,88.0,0.20924523
50,89.0,0.20987548
50,90.0,0.21050575
50,91.0,0.211136
50,92.0,0.21176624
50,93.0,0.21239652
50,96.0,0.21491754
50,97.0,0.2155478
50,98.0,0.21617806
50,99.0,0.2168083
50,100.0,0.21743858
50,101.0,0.21869907
50,102.0,0.21995959
50,103.0,0.22058986
50,104.0,0.2212201
50,105.0,0.22248062
50,106.0,0.22311088
50,107.0,0.22374113
50,108.0,0.2243714
50,109.0,0.2256319
50,110.0,0.22752269
50,111.0,0.22878319
50,112.0,0.22941345
50,113.0,0.23067395
50,114.0,0.23193447
50,115.0,0.23319499
50,116.0,0.23382524
50,117.0,0.23508576
50,118.0,0.23634627
50,119.0,0.23760678
50,120.0,0.23823702
50,123.0,0.24264884
50,124.0,0.2432791
50,125.0,0.2445396
50,126.0,0.24580012
50,127.0,0.24580012
50,128.0,0.24706064
50,129.0,0.24832116
50,130.0,0.24958166
50,131.0,0.25084215
50,132.0,0.25084215
50,133.0,0.25147244
50,134.0,0.25210267
50,135.0,0.25273296
50,136.0,0.25399345
50,137.0,0.25588423
50,138.0,0.2565145
50,139.0,0.25714475
50,140.0,0.25714475
50,141.0,0.25777498
50,142.0,0.25777498
50,143.0,0.2590355
50,144.0,0.2590355
50,145.0,0.26029602
50,146.0,0.26092628
50,147.0,0.26155654
50,148.0,0.2621868
50,149.0,0.26281705
50,150.0,0.26407757
50,151.0,0.2647078
50,152.0,0.2653381
50,153.0,0.2665986
50,154.0,0.26722884
50,155.0,0.2678591
50,156.0,0.26848936
50,157.0,0.2703801
50,158.0,0.27290115
50,159.0,0.27479193
50,160.0,0.2766827
50,161.0,0.27857345
50,162.0,0.27920374
50,165.0,0.2873971
50,168.0,0.29369962
50,171.0,0.30252323
50,174.0,0.31134683
50,177.0,0.32206118
50,180.0,0.32836375
51,-216.0,0.09895031
51,-213.0,0.10147133
51,-210.0,0.103362106
51,-207.0,0.10525288
51,-204.0,0.10651338
51,-201.0,0.10966467
51,-200.0,0.11029493
51,-199.0,0.11029493
51,-198.0,0.10966467
51,-197.0,0.10903441
51,-196.0,0.10966467
51,-195.0,0.10966467
51,-194.0,0.10966467
51,-193.0,0.10966467
51,-192.0,0.10966467
51,-191.0,0.10966467
51,-190.0,0.10966467
51,-189.0,0.11029493
51,-188.0,0.11029493
51,-187.0,0.11092518
51,-186.0,0.11155544
51,-185.0,0.11155544
51,-184.0,0.11155544
51,-183.0,0.11155544
51,-182.0,0.11155544
51,-181.0,0.1121857
51,-180.0,0.1121857
51,-179.0,0.1121857
51,-178.0,0.1121857
51,-177.0,0.1121857
51,-176.0,0.11281595
51,-175.0,0.114076465
51,-174.0,0.114076465
51,-173.0,0.114076465
51,-172.0,0.114076465
51,-171.0,0.114076465
51,-170.0,0.114076465
51,-169.0,0.114706725
51,-168.0,0.114706725
51,-167.0,0.114076465
51,-166.0,0.11533698
51,-165.0,0.11596724
51,-164.0,0.116597496
51,-163.0,0.11785801
51,-162.0,0.12479083
51,-161.0,0.12731186
51,-160.0,0.12857237
51,-159.0,0.1310934
51,-158.0,0.13424468
51,-157.0,0.1355052
51,-156.0,0.1355052
51,-155.0,0.1355052
51,-154.0,0.13802622
51,-153.0,0.13802622
51,-152.0,0.13802622
51,-151.0,0.13865647
51,-150.0,0.13991699
51,-149.0,0.14180776
51,-148.0,0.14495905
51,-147.0,0.14495905
51,-146.0,0.14558929
51,-145.0,0.14748007
51,-144.0,0.14937085
51,-141.0,0.15000111
51,-138.0,0.15378264
51,-135.0,0.15378264
51,-132.0,0.15126161
51,-129.0,0.15063137
51,-126.0,0.14937085
51,-123.0,0.14937085
51,-120.0,0.14811033
51,-117.0,0.14874059
51,-114.0,0.15189187
51,-111.0,0.15504315
51,-108.0,0.1600852
51,-105.0,0.16260624
51,-102.0,0.1632365
51,-99.0,0.16512726
51,-96.0,0.16701803
51,-93.0,0.16638777
51,-90.0,0.16827855
51,-87.0,0.16827855
51,-84.0,0.16764829
51,-81.0,0.16764829
51,-80.0,0.16827855
51,-79.0,0.1689088
51,-78.0,0.1689088
51,-77.0,0.16953906
51,-76.0,0.16953906
51,-75.0,0.17016931
51,-74.0,0.16953906
51,-72.0,0.16953906
51,-69.0,0.1689088
51,-68.0,0.16953906
51,-67.0,0.16953906
51,-66.0,0.16953906
51,-65.0,0.16953906
51,-64.0,0.1689088
51,-63.0,0.1689088
51,-62.0,0.1689088
51,-60.0,0.16827855
51,-57.0,0.16827855
51,-56.0,0.16827855
51,-55.0,0.16827855
51,-54.0,0.1689088
51,-53.0,0.1689088
51,-52.0,0.16953906
51,-51.0,0.16953906
51,-50.0,0.16953906
51,-48.0,0.1689088
51,-45.0,0.16953906
51,-44.0,0.17016931
51,-43.0,0.17142983
51,-42.0,0.17269035
51,-41.0,0.17206009
51,-40.0,0.17269035
51,-39.0,0.17332059
51,-38.0,0.17332059
51,-36.0,0.17395085
51,-33.0,0.17584163
51,-32.0,0.17647187
51,-31.0,0.17710213
51,-30.0,0.17836265
51,-29.0,0.17836265
51,-28.0,0.17836265
51,-27.0,0.17836265
51,-26.0,0.17899291
51,-24.0,0.18025342
51,-21.0,0.1821442
51,-20.0,0.1821442
51,-19.0,0.1821442
51,-18.0,0.18277445
51,-17.0,0.1821442
51,-16.0,0.1821442
51,-15.0,0.1821442
51,-14.0,0.18277445
51,-13.0,0.1821442
51,-12.0,0.18277445
51,-9.0,0.18277445
51,-7.0,0.1834047
51,-6.0,0.18403496
51,-5.0,0.18403496
51,-4.0,0.18466522
51,-3.0,0.18529548
51,-2.0,0.18529548
51,-1.0,0.18529548
51,0.0,0.18466522
51,3.0,0.18592574
51,4.0,0.18592574
51,5.0,0.186556
51,6.0,0.186556
51,7.0,0.186556
51,8.0,0.186556
51,9.0,0.1878165
51,10.0,0.1878165
51,12.0,0.1878165
51,15.0,0.1878165
51,16.0,0.1878165
51,17.0,0.1878165
51,18.0,0.18907702
51,19.0,0.18844676
51,20.0,0.18907702
51,21.0,0.18907702
51,22.0,0.18907702
51,24.0,0.18907702
51,27.0,0.19033752
51,28.0,0.19033752
51,29.0,0.19033752
51,30.0,0.19096778
51,31.0,0.19096778
51,32.0,0.19159804
51,33.0,0.19159804
51,34.0,0.19159804
51,35.0,0.19159804
51,36.0,0.19159804
51,37.0,0.19159804
51,38.0,0.1922283
51,39.0,0.1922283
51,40.0,0.1922283
51,41.0,0.19285856
51,42.0,0.19348882
51,43.0,0.19348882
51,44.0,0.19348882
51,45.0,0.19411907
51,46.0,0.19411907
51,47.0,0.19474933
51,48.0,0.19474933
51,49.0,0.19474933
51,50.0,0.19474933
51,51.0,0.19474933
51,52.0,0.19474933
51,53.0,0.19537959
51,54.0,0.19600983
51,55.0,0.19537959
51,56.0,0.19600983
51,57.0,0.19600983
51,58.0,0.1966401
51,59.0,0.1966401
51,60.0,0.1966401
51,61.0,0.1966401
51,62.0,0.19727035
51,63.0,0.19790062
51,64.0,0.19790062
51,65.0,0.19916111
51,66.0,0.19916111
51,67.0,0.19916111
51,68.0,0.19916111
51,69.0,0.19979139
51,70.0,0.19979139
51,71.0,0.20042163
51,72.0,0.20042163
51,73.0,0.20168215
51,74.0,0.20231241
51,75.0,0.20357293
51,76.0,0.20357293
51,77.0,0.20420317
51,78.0,0.20483345
51,79.0,0.20609394
51,80.0,0.20609394
51,81.0,0.20735446
51,82.0,0.20735446
51,83.0,0.20735446
51,84.0,0.20735446
51,85.0,0.20735446
51,86.0,0.20798472
51,87.0,0.20861498
51,88.0,0.20924523
51,89.0,0.20987548
51,90.0,0.21050575
51,91.0,0.211136
51,92.0,0.21176624
51,93.0,0.21239652
51,96.0,0.21491754
51,97.0,0.2155478
51,98.0,0.21617806
51,99.0,0.2168083
51,100.0,0.21743858
51,101.0,0.21869907
51,102.0,0.21995959
51,103.0,0.22058986
51,104.0,0.2212201
51,105.0,0.22248062
51,106.0,0.22311088
51,107.0,0.22374113
51,108.0,0.2243714
51,109.0,0.2256319
51,110.0,0.22752269
51,111.0,0.22878319
51,112.0,0.22941345
51,113.0,0.23067395
51,114.0,0.23193447
51,115.0,0.23319499
51,116.0,0.23382524
51,117.0,0.23508576
51,118.0,0.23634627
51,119.0,0.23760678
